"DoS攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Domain",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Domain Hijacking",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Domain Name",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Domain Name System",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Dos Boot-up Disk",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Dos攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Download",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"DreamBot",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Drive-by-Download",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Droppers",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Dual Key Pairs",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Due Care",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Due Diligence",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"DumpSec",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Dumpster Diving",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Duqu",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Dynamic Link Libraries",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Dynamic Link Library",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Dynamic Routing Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"E-R図",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EAP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EAP-TLS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EAP-TLS方式",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ECC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ECサイト",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EDR",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EDoS攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EGP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ELF",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EMA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EMET",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EPOC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ERPパッケージ",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EUC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EV SSL",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EV SSL証明書",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EXE",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EZ FeliCa",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EZパスワード",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Eavesdropping",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Echo Reply",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Echo Request",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Egress Filtering",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Electronic Signature",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Emanations Analysis",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Encapsulation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Encrypt",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Encryption",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Encryption Algorithm",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Encryption Key Pair",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"End Entity",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Endpoint Detection and Response",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Enhanced Mitigation Experience Toolkit",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ephemeral Port",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Escrow Passwords",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"EternalBlue",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ethernet",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Event",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Executable and Link Format",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Exif",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Exploit",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Exploitability Index",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Exponential Backoff Algorithm",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Exposure",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Extended ACLs",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Extensible Authentication Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Extension",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Exterior Gateway Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"F5アタック",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FAT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FEAL",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FIDO",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FIDOアライアンス",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FIPS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FISC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FREAK",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FRR",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FSSC22000",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FTP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FTP PASV",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FTPバウンス攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FaaS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"False Rejects",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fast File System",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fast Flux",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fast-Flux攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fault Line Attacks",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Federal Information Processing Standards",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Feistel型",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FeliCa",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FeliCaロック",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"File Allocation Table",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"File Attribute",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"File Infecting Viruses",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"File Transfer Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"File Transfer Protocol PASV コマンド",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FileVault",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Filter",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Filtering Router",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Finger",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fingerprinting",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"FireWall-1",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Firewall",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fix it",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Flooding",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Folder",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Forceful Browsing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Forest",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fork Bomb",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Form-Based Authentication",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Format",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Forward Lookup",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Forward Proxy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fragment Offset",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fragment Overlap Attack",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fragmentation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Frames",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Full Duplex",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fully-Qualified Domain Name",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Fuzzing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GDPR",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GENOウィルス",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GHOST",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GMIT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GMITS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GNU",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GPKI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GPS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"GUI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Gateway",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Geinimi",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Gnutella",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Google Hacking",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Googleハッキング",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Government PKI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Graph Search",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Graymail",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Grayware",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Guidelines for the Management of IT Security",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Gumblar",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HRM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTML",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTMLメール",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTTP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTTP Proxy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTTP cookie",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTTPS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTTPヘッダ・インジェクション",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HTTPレスポンススプリッティング",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"HUMINT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hacker",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hacking",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hacking tools",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hacktivism",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hactivism",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hangup",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hardening",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hash Function",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hash Functions",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hash values",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Header",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Heartbleed",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Heuristics",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hijack Attack",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hoax",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Honey Client",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Honey Pot",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Honey pot",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Honeymonkey",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hops",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Host",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Host Card Emulation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Host-Based ID",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hot Disaster Recovery Site",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hub",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hybrid Attack",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hybrid Encryption",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hyper-Text Transfer Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hyper-Text Transfer Protocol Secure",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hyperlink",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hypertext Markup Language",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Hypertext Transfer Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IAM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICANN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICMP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICMP Flood攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICPEN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICQ",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICSA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ICカード",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IDDoS攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IDS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ID管理",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IEC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IEEE",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IEEE 1394",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IEEE 802.1x",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IEEE802.11ah",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IEEE802.11ax",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IEEE802.1X",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IETF",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IETF Security Area",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IFRAME",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IFRS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IGPKI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IIOP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IIS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ILM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IMAP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IMEI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IMSI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP Address",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP Flood",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP Forwarding",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP Spoofing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP spoofing",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP spoofing attack",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP スプーフィング",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP スプーフィング攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP-VPN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IP66",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPA/ISEC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPSec",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPsec",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPv6",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPアドレス",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPスプーフィング",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IPスプーフィング攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IRC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IRT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISMS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISMS適合性評価制度",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO 9001",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO/IEC 27005",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO/IEC 27005:2008",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO/IEC 27005：2008",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO/IEC TR13335",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO/IEC15408",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO20000",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISO27001",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ISOG-J",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ITU-T",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ITガバナンス",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ITサービスマネジメント",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"ITサービス継続ガイドライン",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IT資産管理",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IaaS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Identity",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"In-the-wild",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Incident",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Incident Handling",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Incident Response Team",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Incremental Backups",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Inetd",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Inference Attack",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Information Exposure",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Information Security Management System",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Information Warfare",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ingress Filtering",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Input Validation Attacks",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Install",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Integrity",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Integrity Star Property",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Control Message Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Engineering Task Force",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Engineering Task Force セキュリティエリア",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Message Access Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Protocol Address",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Protocol Security",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Relay Chat",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet Standard",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Internet of Things",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Interrupt",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Intranet",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Intrusion Detection",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Intrusion Detection System",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"IoT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Ipsec",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Issue-Specific Policy",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Issuer",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Issuing Authority",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"J-CRAT",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"J-CSIP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"J-SOX法",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JC3",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JCMVP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JIPDEC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JISEC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JNSA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JPCERT/CC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JPRS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JSONハイジャック",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JSRedir-R",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JSSEC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JVN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JVN iPedia",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JailBreak",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Jailbreak",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Japan Computer Emergency Response Team / Coordination Center",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Japan DKIM Working Group",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Japan Information Processing Development Corporation",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Java 2 Platform security",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Java Applet",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Java Servlet",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"JavaScript",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Javaアプレット",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Jitter",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Joke programs",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Jump Bag",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"KASUMI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"KIVARS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"KOOBFACE",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"KPI",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Kantara Initiative",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Kerberos",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Kernel",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Key",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Key Exchange",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Key Generation Material Random Numbers",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Key Logger",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Key Management",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Key Pairs",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Key Update",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"KeyUsage",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Keyloggers",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"KeyringPDF",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Kirin",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"L2F",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"L2TP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LAPS",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LDAP",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LINE",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LKM",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LPWA",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LTE Cat-M1",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Land",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Lattice Techniques",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Layer 2 Forwarding Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Layer 2 Tunneling Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Least Privilege",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Legion",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Lightweight Directory Access Protocol",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Link State",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"List Based Access Control",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LoRa",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"LoRaWAN",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Loadable Kernel Modules",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Local Administrator Password Solution",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Locky",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Log Clipping",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Logic Gate",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Logic bombs",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Logjam",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"Loopback Address",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"M&A",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MAC",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MAC Address",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MACアドレス",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MBR",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MBR: Master Boot Record",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MD5",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MEID",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MG",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MISTY",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MITB",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
"MITB攻撃",,,1,名詞,固有名詞,一般,*,*,*,*,*,*
